utc_dt_naive,ut_p_kw,ut_pos_ltea_kwh,ut_neg_ltea_kwh,ba_p_kw,ba_pos_ltea_kwh,ba_neg_ltea_kwh,pv_p_kw,pv_pos_ltea_kwh,pv_neg_ltea_kwh
2021-01-10 22:22:13,-44.64,2383382.1953701363,34161.966711877256,231.94,136041.0964545278,189667.16340237155,43.97,658941.1034195815,3.5
2021-01-10 22:22:15,-44.54,2383382.1953701363,34161.99076293175,232.05,136041.22138630375,189667.16340237155,43.92,658941.1270713867,3.5
2021-01-10 22:22:17,-44.84,2383382.1953701363,34162.013428726335,232.14000000000001,136041.33966369677,189667.16340237155,43.84,658941.1494223375,3.5
2021-01-10 22:22:18,-45.03,2383382.1953701363,34162.03228886586,232.16,136041.43689391107,189667.16340237155,43.800000000000004,658941.1677673495,3.5
2021-01-10 22:22:20,,,,,,,,,
2021-01-10 22:22:21,-42.76,2383382.1953701363,34162.06305146872,232.19,136041.60173535923,189667.16340237155,43.68,658941.1987981787,3.5
2021-01-10 22:22:23,-42.5,2383382.1953701363,34162.08859408142,232.21,136041.74129469245,189667.16340237155,43.64,658941.225037511,3.5
2021-01-10 22:22:25,-42.76,2383382.1953701363,34162.11234923237,232.16,136041.87027026527,189667.16340237155,43.58,658941.2492515537,3.5
2021-01-10 22:22:27,-44.59,2383382.1953701363,34162.13713703698,232.1,136041.9992310463,189667.16340237155,43.5,658941.2734232066,3.5
2021-01-10 22:22:29,-44.97,2383382.1953701363,34162.15725924481,232.07,136042.10455741535,189667.16340237155,43.43,658941.2931414369,3.5
2021-01-10 22:22:30,,,,,,,,,
2021-01-10 22:22:31,70.22,2383382.209432064,34162.17468358741,-28.489,136042.19706253643,189667.16878862077,43.35,658941.3186323509,3.5
2021-01-10 22:22:33,481.6,2383382.4928885456,34162.17468358741,-301.1,136042.19706253643,189667.35701075464,43.18,658941.34566872,3.5
2021-01-10 22:22:35,490.5,2383382.7574475403,34162.17468358741,-301.1,136042.19706253643,189667.5197270009,43.06,658941.3689464645,3.5
2021-01-10 22:22:37,491.3,2383383.0177157894,34162.17468358741,-301.0,136042.19706253643,189667.6792274562,42.980000000000004,658941.3917267217,3.5
2021-01-10 22:22:38,490.90000000000003,2383383.2526438856,34162.17468358741,-301.1,136042.19706253643,189667.82320769297,42.88,658941.4122437157,3.5
2021-01-10 22:22:40,,,,,,,,,
2021-01-10 22:22:41,489.8,2383383.582842292,34162.17468358741,-301.1,136042.19706253643,189668.02608586408,42.83,658941.4411092593,3.5
2021-01-10 22:22:43,489.5,2383383.8548610485,34162.17468358741,-301.0,136042.19706253643,189668.19330257302,42.76,658941.4648834441,3.5
2021-01-10 22:22:45,489.5,2383384.126811687,34162.17468358741,-301.1,136042.19706253643,189668.36058411445,42.660000000000004,658941.488597921,3.5
2021-01-10 22:22:47,488.90000000000003,2383384.3985050227,34162.17468358741,-301.1,136042.19706253643,189668.52785926778,42.57,658941.5122556275,3.5
2021-01-10 22:22:49,488.70000000000005,2383384.638679662,34162.17468358741,-301.0,136042.19706253643,189668.67578033634,42.5,658941.5331568859,3.5
2021-01-10 22:22:50,,,,,,,,,
2021-01-10 22:22:51,489.0,2383384.92195291,34162.17468358741,-301.0,136042.19706253643,189668.85020790552,42.42,658941.5577522157,3.5
2021-01-10 22:22:53,488.90000000000003,2383385.213255698,34162.17468358741,-301.0,136042.19706253643,189669.02955418732,42.300000000000004,658941.5829722333,3.5
2021-01-10 22:22:55,489.40000000000003,2383385.4850771027,34162.17468358741,-301.1,136042.19706253643,189669.19683424613,42.26,658941.6064543597,3.5
2021-01-10 22:22:57,488.3,2383385.7523782384,34162.17468358741,-301.2,136042.19706253643,189669.3615703864,42.17,658941.6295291316,3.5
2021-01-10 22:22:58,488.70000000000005,2383385.9267236763,34162.17468358741,-301.3,136042.19706253643,189669.4691016266,42.12,658941.6445653838,3.5
2021-01-10 22:23:00,,,,,,,,,
2021-01-10 22:23:01,488.20000000000005,2383386.2810842493,34162.17468358741,-301.3,136042.19706253643,189669.687641015,42.02,658941.6750633384,3.5
2021-01-10 22:23:03,488.3,2383386.5749408957,34162.17468358741,-301.2,136042.19706253643,189669.86907000063,41.94,658941.7003351222,3.5
2021-01-10 22:23:05,,,,-301.40000000000003,136042.19706253643,189670.0336866299,41.83,658941.7231874799,3.5
2021-01-10 22:23:07,491.8,2383387.094447156,34162.17468358741,-301.40000000000003,136042.19706253643,189670.18855905067,41.76,658941.7446530925,3.5
2021-01-10 22:23:09,490.1,2383387.3686106717,34162.17468358741,-301.3,136042.19706253643,189670.3568098998,41.7,658941.7679402679,3.5
2021-01-10 22:23:10,,,,,,,,,
2021-01-10 22:23:11,490.90000000000003,2383387.6603085385,34162.17468358741,-301.3,136042.19706253643,189670.53594371863,41.63,658941.7927034883,3.5
2021-01-10 22:23:13,,,,-301.40000000000003,136042.19706253643,189670.70340466077,41.53,658941.815790672,3.5
2021-01-10 22:23:15,490.20000000000005,2383388.205311886,34162.17468358741,-301.5,136042.19706253643,189670.87088547178,41.45,658941.8388288114,3.5
2021-01-10 22:23:17,490.90000000000003,2383388.45951588,34162.17468358741,-301.5,136042.19706253643,189671.0270506878,41.35,658941.8602534065,3.5
2021-01-10 22:23:19,455.90000000000003,2383388.7190224216,34162.17468358741,-267.55,136042.19706253643,189671.18515337896,41.28,658941.8828832617,3.5
2021-01-10 22:23:20,,,,,,,,,
2021-01-10 22:23:21,458.0,2383388.9664224973,34162.17468358741,-267.48,136042.19706253643,189671.32955768064,41.22,658941.905147435,3.5
2021-01-10 22:23:23,456.70000000000005,2383389.247948842,34162.17468358741,-267.54,136042.19706253643,189671.49447713463,41.12,658941.9305077106,3.5
2021-01-10 22:23:25,456.8,2383389.5017501693,34162.17468358741,-267.62,136042.19706253643,189671.6431564612,41.02,658941.9533063924,3.5
2021-01-10 22:23:27,457.70000000000005,2383389.756054587,34162.17468358741,-267.54,136042.19706253643,189671.79179129397,40.94,658941.9760562391,3.5
2021-01-10 22:23:28,456.90000000000003,2383389.926247632,34162.17468358741,-267.48,136042.19706253643,189671.89130108285,40.92,658941.9912787509,3.5
2021-01-10 22:23:30,,,,,,,,,
2021-01-10 22:23:31,456.6,2383390.246297999,34162.17468358741,-267.45,136042.19706253643,189672.07881265465,40.78,658942.0198852648,3.5
2021-01-10 22:23:33,456.70000000000005,2383390.5174177988,34162.17468358741,-267.57,136042.19706253643,189672.23765615086,40.68,658942.0440476824,3.5
2021-01-10 22:23:35,,,,-267.51,136042.19706253643,189672.3862653483,40.59,658942.066602441,3.5
2021-01-10 22:23:37,457.40000000000003,2383391.0070183263,34162.17468358741,-267.6,136042.19706253643,189672.5243114961,40.5,658942.087509185,3.5
2021-01-10 22:23:38,457.6,2383391.1815522946,34162.17468358741,-267.94,136042.19706253643,189672.62639928376,40.46,658942.102941119,3.5
2021-01-10 22:23:40,,,,,,,,,
2021-01-10 22:23:41,458.90000000000003,2383391.5339079406,34162.17468358741,-268.23,136042.19706253643,189672.83261192832,40.32,658942.1339853749,3.5
2021-01-10 22:23:43,458.6,2383391.7736849627,34162.17468358741,-268.29,136042.19706253643,189672.97283695676,40.22,658942.1550155204,3.5
2021-01-10 22:23:45,459.1,2383392.0300178938,34162.17468358741,-268.37,136042.19706253643,189673.12279963598,40.14,658942.1774546261,3.5
2021-01-10 22:23:47,459.0,2383392.2804484493,34162.17468358741,-268.55,136042.19706253643,189673.26929807494,40.06,658942.1993247612,3.5
2021-01-10 22:23:48,458.6,2383392.4666689388,34162.17468358741,-268.57,136042.19706253643,189673.37827383526,40.02,658942.2155643333,3.5
2021-01-10 22:23:50,,,,,,,,,
2021-01-10 22:23:51,460.3,2383392.7898448226,34162.17468358741,-269.1,136042.19706253643,189673.56734139533,39.88,658942.2436234793,3.5
2021-01-10 22:23:53,463.5,2383393.066677423,34162.17468358741,-269.49,136042.19706253643,189673.72829953366,39.75,658942.2673773433,3.5
2021-01-10 22:23:55,462.8,2383393.323958615,34162.17468358741,-269.72,136042.19706253643,189673.87824280097,39.69,658942.2894458368,3.5
2021-01-10 22:23:57,463.6,2383393.5764071285,34162.17468358741,-269.73,136042.19706253643,189674.02513563124,39.6,658942.3110179876,3.5
2021-01-10 22:23:58,464.0,2383393.7496557697,34162.17468358741,-269.66,136042.19706253643,189674.1259078558,39.56,658942.3257986761,3.5
2021-01-10 22:24:00,,,,,,,,,
2021-01-10 22:24:01,463.20000000000005,2383394.069563237,34162.17468358741,-269.74,136042.19706253643,189674.31194509607,39.4,658942.3530062761,3.5
2021-01-10 22:24:03,464.90000000000003,2383394.3546479195,34162.17468358741,-269.82,136042.19706253643,189674.47757945006,39.31,658942.3771526408,3.5
2021-01-10 22:24:05,465.0,2383394.6129839607,34162.17468358741,-269.88,136042.19706253643,189674.62751499956,39.230000000000004,658942.3989569538,3.5
2021-01-10 22:24:07,466.1,2383394.838644298,34162.17468358741,-270.22,136042.19706253643,189674.75841150057,39.14,658942.4179330684,3.5
2021-01-10 22:24:08,467.3,2383395.0400368627,34162.17468358741,-270.28000000000003,136042.19706253643,189674.87511537824,39.1,658942.4348190335,3.5
2021-01-10 22:24:10,,,,,,,,,
2021-01-10 22:24:11,467.3,2383395.391644692,34162.17468358741,-270.52,136042.19706253643,189675.0779471393,38.94,658942.4640603233,3.5
2021-01-10 22:24:13,,,,-270.6,136042.19706253643,189675.22827850634,38.84,658942.4856449191,3.5
2021-01-10 22:24:15,469.40000000000003,2383395.9115508464,34162.17468358741,-271.2,136042.19706253643,189675.37857549993,38.78,658942.5071483412,3.5
2021-01-10 22:24:17,468.6,2383396.146792212,34162.17468358741,-271.39,136042.19706253643,189675.51469896012,38.69,658942.5265654592,3.5
2021-01-10 22:24:18,469.1,2383396.329152429,34162.17468358741,-271.47,136042.19706253643,189675.62020481873,38.64,658942.5415865685,3.5
2021-01-10 22:24:20,,,,,,,,,
2021-01-10 22:24:21,469.8,2383396.663665067,34162.17468358741,-271.48,136042.19706253643,189675.81370909855,38.51,658942.5690561777,3.5
2021-01-10 22:24:23,468.8,2383396.9544792357,34162.17468358741,-271.55,136042.19706253643,189675.98216535422,38.43,658942.592906387,3.5
2021-01-10 22:24:25,468.3,2383397.2146127806,34162.17468358741,-271.61,136042.19706253643,189676.13303784988,38.34,658942.6142170909,3.5
2021-01-10 22:24:27,468.90000000000003,2383397.4751495677,34162.17468358741,-271.67,136042.19706253643,189676.28397205353,38.25,658942.635478683,3.5
2021-01-10 22:24:29,470.5,2383397.7362170597,34162.17468358741,-271.69,136042.19706253643,189676.4349011155,38.17,658942.656698126,3.5
2021-01-10 22:24:30,,,,,,,,,
2021-01-10 22:24:31,469.20000000000005,2383397.9654283314,34162.17468358741,-271.2,136042.19706253643,189676.56729001593,38.06,658942.6752895871,3.5
2021-01-10 22:24:33,469.70000000000005,2383398.258086461,34162.17468358741,-271.05,136042.19706253643,189676.7361753518,38.0,658942.6989766018,3.5
2021-01-10 22:24:35,469.1,2383398.5187001713,34162.17468358741,-270.94,136042.19706253643,189676.88669896638,37.93,658942.7200565138,3.5
2021-01-10 22:24:37,467.90000000000003,2383398.7663020515,34162.17468358741,-270.34000000000003,136042.19706253643,189677.02964282062,37.85,658942.7400730739,3.5
2021-01-10 22:24:38,467.0,2383398.9374136473,34162.17468358741,-270.19,136042.19706253643,189677.12852914535,37.81,658942.7539046771,3.5
2021-01-10 22:24:40,,,,,,,,,
2021-01-10 22:24:41,468.90000000000003,2383399.298599311,34162.17468358741,-269.94,136042.19706253643,189677.33712437202,37.7,658942.7830298708,3.5
2021-01-10 22:24:43,463.6,2383399.543846973,34162.17468358741,-269.29,136042.19706253643,189677.4801292987,37.64,658942.80291198,3.5
2021-01-10 22:24:45,462.90000000000003,2383399.8137486507,34162.17468358741,-269.11,136042.19706253643,189677.63628443403,37.56,658942.8248252207,3.5
2021-01-10 22:24:47,462.5,2383400.06627421,34162.17468358741,-268.9,136042.19706253643,189677.78302385603,37.5,658942.8452940851,3.5
2021-01-10 22:24:48,461.70000000000005,2383400.2314662472,34162.17468358741,-268.86,136042.19706253643,189677.87923039246,37.46,658942.8586968571,3.5
2021-01-10 22:24:50,,,,,,,,,
2021-01-10 22:24:51,461.3,2383400.553880172,34162.17468358741,-268.72,136042.19706253643,189678.06707370875,37.36,658942.8848229124,3.5
2021-01-10 22:24:53,461.8,2383400.8401090764,34162.17468358741,-268.75,136042.19706253643,189678.23364901033,37.31,658942.9079575931,3.5
2021-01-10 22:24:55,462.0,2383401.0801285235,34162.17468358741,-268.73,136042.19706253643,189678.37324324105,37.230000000000004,658942.9273027742,3.5
2021-01-10 22:24:57,461.3,2383401.3530539684,34162.17468358741,-268.73,136042.19706253643,189678.53223652873,37.15,658942.949297898,3.5
2021-01-10 22:24:59,460.90000000000003,2383401.558891711,34162.17468358741,-268.7,136042.19706253643,189678.6521828239,37.09,658942.9658602221,3.5
2021-01-10 22:25:00,,,,,,,,,
2021-01-10 22:25:01,461.5,2383401.8368575783,34162.17468358741,-268.69,136042.19706253643,189678.81415685843,37.04,658942.9882000121,3.5
2021-01-10 22:25:03,463.70000000000005,2383402.1230578767,34162.17468358741,-268.82,136042.19706253643,189678.97990404515,36.99,658943.0110168346,3.5
2021-01-10 22:25:05,462.20000000000005,2383402.3802096215,34162.17468358741,-268.79,136042.19706253643,189679.1294498078,36.92,658943.0315674859,3.5
2021-01-10 22:25:07,461.5,2383402.5853553084,34162.17468358741,-268.75,136042.19706253643,189679.24887877583,36.84,658943.047944756,3.5
2021-01-10 22:25:09,462.5,2383402.8902229136,34162.17468358741,-268.71,136042.19706253643,189679.42615701273,36.79,658943.0722220859,3.5
2021-01-10 22:25:10,,,,,,,,,
2021-01-10 22:25:11,461.8,2383403.1502056,34162.17468358741,-268.72,136042.19706253643,189679.5773385082,36.74,658943.0928980587,3.5
2021-01-10 22:25:13,,,,-268.73,136042.19706253643,189679.72662901768,36.68,658943.1132797677,3.5
2021-01-10 22:25:15,462.8,2383403.6610922324,34162.17468358741,-268.79,136042.19706253643,189679.87435083045,36.62,658943.1334128221,3.5
2021-01-10 22:25:17,464.3,2383403.8821389447,34162.17468358741,-268.82,136042.19706253643,189680.00254897546,36.550000000000004,658943.1508541505,3.5
2021-01-10 22:25:19,464.0,2383404.130206231,34162.17468358741,-268.8,136042.19706253643,189680.14557074348,36.52,658943.1702882989,3.5
2021-01-10 22:25:20,,,,,,,,,
2021-01-10 22:25:21,463.3,2383404.3989229063,34162.17468358741,-268.82,136042.19706253643,189680.30132406758,36.480000000000004,658943.1914335986,3.5
2021-01-10 22:25:23,464.20000000000005,2383404.690281179,34162.17468358741,-268.93,136042.19706253643,189680.47024874733,36.44,658943.2143325428,3.5
2021-01-10 22:25:25,465.1,2383404.9540598625,34162.17468358741,-268.87,136042.19706253643,189680.62273770565,36.38,658943.2349703817,3.5
2021-01-10 22:25:26,466.0,2383405.1564548947,34162.17468358741,-268.93,136042.19706253643,189680.73951883576,36.35,658943.2507559009,3.5
2021-01-10 22:25:29,464.5,2383405.458966068,34162.17468358741,-268.86,136042.19706253643,189680.91471230116,36.300000000000004,658943.2744130066,3.5
2021-01-10 22:25:30,,,,,,,,,
2021-01-10 22:25:31,464.1,2383405.6999139194,34162.17468358741,-268.91,136042.19706253643,189681.0542024798,36.27,658943.2932322132,3.5
2021-01-10 22:25:33,464.70000000000005,2383405.986900606,34162.17468358741,-268.89,136042.19706253643,189681.22026291836,36.22,658943.3156042203,3.5
2021-01-10 22:25:35,464.40000000000003,2383406.2305113724,34162.17468358741,-268.84000000000003,136042.19706253643,189681.3612807755,36.19,658943.3345896208,3.5
2021-01-10 22:25:37,462.8,2383406.473942548,34162.17468358741,-268.81,136042.19706253643,189681.50252339485,36.14,658943.353587968,3.5
2021-01-10 22:25:39,463.70000000000005,2383406.7111734026,34162.17468358741,-268.84000000000003,136042.19706253643,189681.64016897976,36.13,658943.3720914889,3.5
2021-01-10 22:25:40,,,,,,,,,
2021-01-10 22:25:41,464.40000000000003,2383407.0175267225,34162.17468358741,-268.87,136042.19706253643,189681.81768017073,36.11,658943.395933268,3.5
2021-01-10 22:25:43,467.3,2383407.277037849,34162.17468358741,-268.86,136042.19706253643,189681.9671623954,36.08,658943.4159988472,3.5
2021-01-10 22:25:45,466.8,2383407.536141986,34162.17468358741,-268.93,136042.19706253643,189682.11643668625,36.02,658943.4360005133,3.5
2021-01-10 22:34:52,-43.27,2383443.775992545,34163.76677901797,228.77,136052.08939813232,189698.3039177995,42.230000000000004,658949.0485998292,3.5
2021-01-10 22:34:54,-44.62,2383443.775992545,34163.79148141843,229.70000000000002,136052.2170097199,189698.3039177995,42.22,658949.0720561184,3.5
2021-01-10 22:34:56,-45.76,2383443.775992545,34163.81527791414,229.67000000000002,136052.3377972567,189698.3039177995,42.22,658949.0942571621,3.5
2021-01-10 22:34:58,-47.86,2383443.775992545,34163.83994860977,229.66,136052.45928303807,189698.3039177995,42.21,658949.1165849065,3.5
2021-01-10 22:35:00,-47.57,2383443.775992545,34163.86905432252,229.64000000000001,136052.5997887208,189698.3039177995,42.21,658949.1424111888,3.5
2021-01-10 22:35:02,-47.050000000000004,2383443.775992545,34163.89519418903,229.67000000000002,136052.72738696603,189698.3039177995,,,
2021-01-10 22:35:04,-51.46,2383443.775992545,34163.92222080485,229.6,136052.84843425106,189698.3039177995,42.13,658949.1880799453,3.5
2021-01-10 22:35:06,-50.93,2383443.775992545,34163.95031159356,229.65,136052.9749657593,189698.3039177995,42.12,658949.2112917983,3.5
2021-01-10 22:35:08,-51.58,2383443.775992545,34163.97772768141,229.6,136053.0975034593,189698.3039177995,42.12,658949.2337715639,3.5
2021-01-10 22:35:10,-51.58,2383443.775992545,34164.00920937458,229.62,136053.2376519414,189698.3039177995,42.11,658949.2594733929,3.5
2021-01-10 22:35:12,-48.26,2383443.775992545,34164.03602166313,229.66,136053.36524505503,189698.3039177995,42.08,658949.2828536993,3.5
2021-01-10 22:35:14,-45.74,2383443.775992545,34164.06143232661,223.65,136053.48949118902,189698.3039177995,42.04,658949.3062171459,3.5
2021-01-10 22:35:16,-44.69,2383443.775992545,34164.085232477526,223.61,136053.6081117319,189698.3039177995,42.050000000000004,658949.3285209304,3.5
2021-01-10 22:35:17,-44.85,2383443.775992545,34164.10349248125,223.69,136053.6991597531,189698.3039177995,42.04,658949.3456369229,3.5
2021-01-10 22:35:20,-44.95,2383443.775992545,34164.136119762545,223.66,136053.86121531716,189698.3039177995,42.01,658949.3760798177,3.5
2021-01-10 22:35:22,-44.95,2383443.775992545,34164.16129414254,223.66,136053.98647749802,189698.3039177995,41.99,658949.3995965616,3.5
2021-01-10 22:35:24,-47.1,2383443.775992545,34164.18721747716,223.74,136054.11077776834,189698.3039177995,41.96,658949.4229108413,3.5
2021-01-10 22:35:26,-47.39,2383443.775992545,34164.21184865803,223.72,136054.22742482208,189698.3039177995,41.95,658949.4447871852,3.5
2021-01-10 22:35:28,-47.410000000000004,2383443.775992545,34164.23715749788,223.6,136054.34685625907,189698.3039177995,41.96,658949.4671922644,3.5
2021-01-10 22:35:30,-48.53,2383443.775992545,34164.26682291263,223.61,136054.4835450307,189698.3039177995,41.92,658949.4928230826,3.5
2021-01-10 22:35:32,-46.12,2383443.775992545,34164.292227026825,222.09,136054.60483115897,189698.3039177995,41.89,658949.5156725626,3.5
2021-01-10 22:35:34,-46.99,2383443.775992545,34164.31881020145,221.64000000000001,136054.7303477832,189698.3039177995,41.89,658949.5393678662,3.5
2021-01-10 22:35:36,-46.4,2383443.775992545,34164.340366256474,221.81,136054.83323086947,189698.3039177995,41.88,658949.5587945947,3.5
2021-01-10 22:35:37,-45.44,2383443.775992545,34164.35995614049,221.79,136054.92885473042,189698.3039177995,41.88,658949.576849607,3.5
2021-01-10 22:35:40,-45.1,2383443.775992545,34164.39476608437,221.25,136055.0979169818,189698.3039177995,41.84,658949.6088114821,3.5
2021-01-10 22:35:42,-43.01,2383443.775992545,34164.419004152325,221.1,136055.22251599544,189698.3039177995,41.83,658949.6323869135,3.5
2021-01-10 22:35:44,-43.47,2383443.775992545,34164.443153792665,220.17000000000002,136055.34508949288,189698.3039177995,41.83,658949.6556255189,3.5
2021-01-10 22:35:46,-41.79,2383443.775992545,34164.46640598887,220.12,136055.46738024114,189698.3039177995,41.83,658949.6788647512,3.5
2021-01-10 22:35:48,-39.92,2383443.775992545,34164.48807200392,219.86,136055.58283794756,189698.3039177995,41.82,658949.700824672,3.5
2021-01-10 22:35:50,-42.160000000000004,2383443.775992545,34164.51278006325,219.89000000000001,136055.71169848047,189698.3039177995,41.79,658949.7253224845,3.5
2021-01-10 22:35:52,-41.27,2383443.775992545,34164.535694372265,219.56,136055.8336757264,189698.3039177995,41.76,658949.7485240828,3.5
2021-01-10 22:35:54,-40.67,2383443.775992545,34164.55828902315,220.96,136055.9564318346,189698.3039177995,41.77,658949.7717297919,3.5
2021-01-10 22:35:56,-42.69,2383443.775992545,34164.57853802337,220.65,136056.0613213175,189698.3039177995,41.78,658949.7915900789,3.5
2021-01-10 22:35:58,-38.01,2383443.775992545,34164.59940751159,220.67000000000002,136056.18246922054,189698.3039177995,41.77,658949.814523178,3.5
2021-01-10 22:36:00,-41.97,2383443.775992545,34164.62444178001,220.5,136056.31689525352,189698.3039177995,41.74,658949.8399619326,3.5
2021-01-10 22:36:02,-41.68,2383443.775992545,34164.648963524174,220.49,136056.44661752644,189698.3039177995,41.730000000000004,658949.8645162492,3.5
2021-01-10 22:36:04,-43.81,2383443.775992545,34164.66824264005,222.43,136056.54558527496,189698.3039177995,41.730000000000004,658949.8830833193,3.5
2021-01-10 22:36:06,-42.95,2383443.775992545,34164.69692175508,222.25,136056.69182885022,189698.3039177995,41.71,658949.9105197598,3.5
2021-01-10 22:36:08,-43.61,2383443.775992545,34164.718782731026,222.03,136056.80319567324,189698.3039177995,41.71,658949.9314311865,3.5
2021-01-10 22:36:10,-40.67,2383443.775992545,34164.743926904535,221.89000000000001,136056.9403773366,189698.3039177995,41.69,658949.9572090665,3.5
2021-01-10 22:36:12,-42.47,2383443.775992545,34164.76752188396,221.70000000000002,136057.0635478057,189698.3039177995,41.7,658949.9803747762,3.5
2021-01-10 22:36:14,-41.74,2383443.775992545,34164.790710017085,220.44,136057.18601018438,189698.3039177995,41.72,658950.0035467532,3.5
2021-01-10 22:36:16,-39.85,2383443.775992545,34164.809669989976,220.11,136057.28981853908,189698.3039177995,41.72,658950.0232207918,3.5
2021-01-10 22:36:18,-42.050000000000004,2383443.775992545,34164.83656219362,220.01,136057.43052367994,189698.3039177995,41.7,658950.0498895954,3.5
2021-01-10 22:36:20,-41.39,2383443.775992545,34164.85855372736,219.76,136057.5458828583,189698.3039177995,41.69,658950.0717730909,3.5
2021-01-10 22:36:22,-42.03,2383443.775992545,34164.88319189362,219.75,136057.67470245052,189698.3039177995,41.72,658950.0962246424,3.5
2021-01-10 22:36:24,-40.71,2383443.775992545,34164.90144203787,218.71,136057.77295810622,189698.3039177995,41.730000000000004,658950.1149702041,3.5
2021-01-10 22:36:26,-38.93,2383443.775992545,34164.9262181441,218.72,136057.91215614273,189698.3039177995,41.71,658950.1415225953,3.5
2021-01-10 22:36:28,-39.49,2383443.775992545,34164.94899239341,218.88,136058.0392795317,189698.3039177995,41.72,658950.1657624006,3.5
2021-01-10 22:36:29,-39.76,2383443.775992545,34164.96235137553,219.08,136058.11324527723,189698.3039177995,41.74,658950.1798652721,3.5
2021-01-10 22:36:31,,,,,,,,,
2021-01-10 22:36:32,-24.813,2383443.775992545,34164.98647470116,219.36,136058.2720054299,189698.3039177995,41.77,658950.2100955041,3.5
2021-01-10 22:36:34,-45.300000000000004,2383443.775992545,34165.008652561315,220.71,136058.40536713798,189698.3039177995,41.76,658950.2353512082,3.5
2021-01-10 22:36:36,-42.6,2383443.775992545,34165.02954637548,221.05,136058.50979759687,189698.3039177995,41.77,658950.2550996356,3.5
2021-01-10 22:36:38,-34.75,2383443.775992545,34165.05147276654,221.28,136058.65092566787,189698.3039177995,41.76,658950.2817382419,3.5
2021-01-10 22:36:40,-35.09,2383443.775992545,34165.070072092254,221.67000000000002,136058.76891023555,189698.3039177995,41.78,658950.3039906606,3.5
2021-01-10 22:36:42,-34.62,2383443.775992545,34165.09010869316,221.71,136058.8972269494,189698.3039177995,41.81,658950.3281866651,3.5
2021-01-10 22:36:44,-23.527,2383443.775992545,34165.10344780115,227.99,136059.01695462037,189698.3039177995,41.82,658950.3501489738,3.5
2021-01-10 22:36:46,-22.841,2383443.775992545,34165.11579722191,228.09,136059.13832817736,189698.3039177995,41.82,658950.3724008404,3.5
2021-01-10 22:36:47,-23.508,2383443.775992545,34165.12532171861,228.09,136059.2307417791,189698.3039177995,41.82,658950.3893447414,3.5
2021-01-10 22:36:50,-23.643,2383443.775992545,34165.14307704702,228.06,136059.4039956893,189698.3039177995,41.83,658950.4211261366,3.5
2021-01-10 22:36:52,-27.737000000000002,2383443.775992545,34165.15633270458,238.59,136059.52307486054,189698.3039177995,41.86,658950.4423242322,3.5
2021-01-10 22:36:54,-34.52,2383443.775992545,34165.17616478493,240.54,136059.66261625136,189698.3039177995,41.89,658950.4666200386,3.5
2021-01-10 22:36:56,-34.44,2383443.775992545,34165.1923560377,240.43,136059.77568332208,189698.3039177995,41.88,658950.4863090657,3.5
2021-01-10 22:36:58,-33.63,2383443.775992545,34165.21271390104,240.44,136059.92122864845,189698.3039177995,41.89,658950.5116669823,3.5
2021-01-10 22:37:00,-34.53,2383443.775992545,34165.23206189258,240.43,136060.0580682589,189698.3039177995,41.94,658950.5355295754,3.5
2021-01-10 22:37:02,-33.980000000000004,2383443.775992545,34165.25252188746,240.43,136060.2028353607,189698.3039177995,41.96,658950.5607944151,3.5
2021-01-10 22:37:04,-34.24,2383443.775992545,34165.2675925165,240.53,136060.30962636328,189698.3039177995,41.97,658950.5794296676,3.5
2021-01-10 22:37:06,-34.63,2383443.775992545,34165.28758648033,240.51,136060.4557422333,189698.3039177995,41.980000000000004,658950.6049335622,3.5
2021-01-10 22:37:08,-35.69,2383443.775992545,34165.30855470638,240.57,136060.59719378836,189698.3039177995,42.02,658950.629637938,3.5
2021-01-10 22:37:10,-35.230000000000004,2383443.775992545,34165.3291692157,240.56,136060.73734085445,189698.3039177995,42.07,658950.6541414745,3.5
2021-01-10 22:37:12,-35.230000000000004,2383443.775992545,34165.34874184509,240.52,136060.87096617682,189698.3039177995,42.08,658950.677519766,3.5
2021-01-10 22:37:14,-35.910000000000004,2383443.775992545,34165.36821196875,240.54,136061.0045976649,189698.3039177995,42.1,658950.7009036496,3.5
2021-01-10 22:37:16,-35.660000000000004,2383443.775992545,34165.38601652042,240.53,136061.1242301098,189698.3039177995,42.13,658950.7218536384,3.5
2021-01-10 22:37:18,-32.27,2383443.775992545,34165.40665945032,240.57,136061.27138778009,189698.3039177995,42.19,658950.7476469016,3.5
2021-01-10 22:37:20,-34.39,2383443.775992545,34165.42396727281,240.51,136061.39245144156,189698.3039177995,42.230000000000004,658950.7688951035,3.5
2021-01-10 22:37:22,-35.61,2383443.775992545,34165.44559073371,240.49,136061.53913309638,189698.3039177995,42.25,658950.7946625779,3.5
2021-01-10 22:37:24,-35.410000000000004,2383443.775992545,34165.46144947275,240.52,136061.64674396825,189698.3039177995,42.26,658950.8135694629,3.5
2021-01-10 22:37:26,-33.08,2383443.775992545,34165.4815762226,240.51,136061.78697447147,189698.3039177995,42.300000000000004,658950.8382253979,3.5
2021-01-10 22:37:28,-35.13,2383443.775992545,34165.50222386347,240.49,136061.9333607001,189698.3039177995,42.32,658950.8639842753,3.5
2021-01-10 22:37:30,-41.88,2383443.775992545,34165.52521134364,240.45000000000002,136062.07356392255,189698.3039177995,42.39,658950.8886987872,3.5
